text,tfidf
android,3.1760607392358e-05
andy,8.950086897172376e-06
anew,5.966552558161801e-05
angel,8.770460468855999e-05
angelina,8.357738259832e-06
angels,8.529686412216e-06
angioma,9.320699577130528e-07
angry,6.513086346899999e-06
angus,1.17212898649254e-06
ani,2.124882240854842e-07
animal,0.0001990085538909
animals,1.7224907580359204e-05
animation,4.970777765711662e-07
anime,1.7573149497077867e-05
anita,7.855156396751113e-07
anker,4.8529682408461986e-06
ankle,1.1114667876588e-05
anklet,4.664041745033299e-05
anklets,5.34087644124942e-06
ann,1.6390469068512e-05
annandale,3.895357578394299e-07
annapolis,1.048303814700032e-05
anne,7.6233228213236225e-06
annie,4.6908704352481625e-05
anniversary,0.0001876690605027
annual,2.8217816859000633e-06
annual adventuer maryland science center,1.622656437782688e-05
anodyne,4.147823517954511e-06
antelope,4.5309956793066e-05
antenna,1.5307172029929684e-07
anthem,1.0114824949141552e-07
anthony,4.403594372448745e-06
anti,0.0002442689878734
antiaging,3.987722069869605e-06
antiperspirant,7.622029935506439e-07
antonio,1.1634804328677e-05
anxiety,5.011751168799569e-06
any,0.0001508414313938
anything,2.510421824161854e-07
apartments,5.196395089676587e-06
ape,4.259090853185352e-07
apex,0.0002241111760935
aphrodite,2.504237664769348e-06
app,4.0609011815115005e-05
apparel,1.0111070093373084e-05
appetite,4.1021942157882626e-07
appetizer,6.794457417222418e-07
apple,0.0055723806338932
apple cider,0.005516656827554268
appleton,2.807746024854804e-07
appliance,1.8137371803772196e-06
appliances,1.6340911337283237e-06
application,1.1727202939527e-05
apres,1.2861835327013377e-07
apron,3.966948818358475e-06
aprons,4.750733620607795e-07
aqs,6.052617627752301e-05
aqua,0.0001571878729794
aquagold,5.093782995846502e-06
aquamarine,2.2359792482384003e-05
aquarium,0.0063468103141995
aquarius,8.61932827740946e-07
aquatech,0.000155615994249606
aquatic,3.573549768597879e-06
ar,1.7236404412249194e-06
arb,8.001989131284525e-07
arbor,2.7358563221760483e-06
arboretum,1.1315181360095574e-05
arc,6.0969169921472624e-06
arcade,0.0073564629041539
arcadia,3.197015620290845e-06
arch,9.513963960174e-05
archer,4.3450847385802206e-06
archery,0.0010712105059593
architect,9.301880246554964e-07
architectural,3.2019116563467072e-06
architecture,0.0001255319552525
archway,2.297577959700544e-07
arden,4.728287907765001e-06
ardmore,7.536287462756153e-07
are,2.336093276062e-06
are53,2.31273234330138e-06
area,0.0003132179953773
area 53,0.000310085815423527
area53,0.000310085815423527
arena,5.11241006056e-06
ari,1.3634800120945146e-06
aria,2.924655605094088e-06
ariana,2.113485931531944e-06
ariel,1.1676138145299527e-06
arizona,0.0002406240538583
ark,1.696780570060636e-05
arkansas,2.840756886608371e-07
arlington,2.8491167533868e-05
arm,1.8547815582245e-05
armani,5.611246320033e-05
armory,7.175263443177184e-07
armpit,6.573402203525052e-07
arms,2.4755079113421996e-05
army,1.8159812724688055e-06
aroma,2.9460756946863997e-05
aromatherapy,0.0001491617486671
arrangement,6.723053831687177e-07
arrangements,2.299273959170822e-06
array,2.944541979937124e-06
arrowhead,5.951958275633128e-06
art,0.0095813793990196
art barro,0.009485565605029403
arte,1.2503350834404465e-05
arthur,7.003393281536e-06
artisan,8.228564088083999e-06
artistic,4.390456527942e-06
arts,0.0003973301767046
artwork,5.38173841408854e-07
arvada,1.34019008379246e-07
arviv,1.4082024375127226e-06
as,1.8199396058634e-05
asana,1.801740209804766e-05
asap,4.689928859307732e-07
ash,8.897734079304001e-06
asha,8.351657961448886e-07
ashburn,6.842114508641448e-06
asheville,6.821658485523001e-05
ashiatsu,4.784836788123291e-06
ashwagandha,4.326081366620574e-07
asia,3.4679787007045056e-06
asian,8.46485905682e-05
asl,9.606325244434925e-07
aspectus,1.0327575830444892e-06
aspen,2.3138153527232e-05
aspire,5.352606237750064e-06
aspiring,2.1073029574677394e-06
ass,1.612486453977428e-07
assateague,1.436005338931029e-06
assembly,1.26983864291459e-06
assistance,3.6694654922132896e-06
astoria,4.143225323646316e-05
astro,1.4947702921257644e-06
astroai,6.018732620951143e-06
astrology,3.4618864479163993e-05
astronomy,1.467371305262282e-06
asylum,5.167569656837648e-07
at,0.0079160295230677
athena,3.244622547243e-06
athens,3.069730845135805e-06
athletics,5.0676893547164305e-06
atl,4.1948068739247e-05
atlanta,0.0013172962668414
atlanta aquarium,0.007836869227837023
atlanta flowers,0.007836869227837023
atlantic,0.0001159067045799
atlantis,3.2036347915503103e-06
atmosphere,1.9157883380499036e-06
atomic,1.0465657411295969e-06
attention,5.872321460491211e-07
attic,1.4222405905005994e-06
attraction,0.0001388922966542
attractions,0.001496885742823
attractions4us,8.06682828930439e-06
atv,0.0168277313984259
atvs,2.5756678154626437e-05
auburn,8.315016739178177e-06
audio,5.521185448036e-05
auditorium,3.098678751932835e-07
audubon,1.3350799843293236e-06
august,1.0718733395517e-05
augusta,1.2306563670050095e-06
aukey,1.15813738424214e-06
aura,4.652005214581201e-05
aurora,2.5402870833516e-05
austin,0.0004935568891233
autism,2.8064469222601434e-06
auto,0.0157730626741977
auto detailing,0.01561533204745572
automatic,2.4430389132828e-05
automobile,1.5097353500945594e-06
automotive,0.0015837190371132
ava,6.905142901301999e-06
avail,8.219464101791816e-07
avalon,5.123569497345632e-05
avanti,6.3692079193697125e-06
avatar,1.2009155982793858e-06
ave,5.677785011817e-06
aveda,0.0002072630705202
aveda institute,0.00020519043981499798
avenida,8.013188506406074e-07
avenue,1.0277965748697e-05
aviation,2.484001229868e-05
aviator,1.6654357083646169e-06
avila,5.396746191550485e-07
avis,1.3047934244117473e-05
avlon,4.190518386070619e-07
avon,3.884410432835258e-07
avondale,1.0935597861013145e-06
awaken,2.229402470675101e-06
awakening,2.841077503229567e-06
awning,6.75268953759825e-07
axe,0.0029233821709279
axes,1.3346317452732731e-06
axis,7.347419754790528e-07
ayurveda,8.371915332199156e-06
ayurvedic,4.399399445487179e-06
aztec,3.6086671016898552e-06
azteca,1.9266897159169006e-06
azure,7.214592256979213e-07
azure tide,7.14244633440942e-07
azzaro,7.449448699849999e-06
b12,0.0104554491898273
b12 shot,0.010350894697929026
b6,7.767525004573136e-07
babe,4.312685501912e-06
babies,2.3761177589841954e-06
baby,0.0014685632958488
baby doppler,0.001453877662890312
babyface,3.4332296654913e-06
babyliss,6.0859159239444216e-05
babylisspro,2.181702213900096e-06
bachata,9.4341830383032e-05
bachelorette,2.850419442028044e-05
back,0.0015390964072983
back facials,0.0015237054432253169
backdrop,7.167941700237436e-06
backfit,2.7844397592620994e-06
backpack,0.0003001525754537
backpacks,8.12533810570395e-07
backup,9.617803957543023e-07
backyard,3.944762533563432e-07
bacon,2.278549318487112e-06
badgley,3.697862200749067e-06
badlands,7.23810232161317e-07
bag,0.0003137526424241
bagel,2.331111381291987e-05
bagels,5.3697166806429994e-05
bags,9.8784325147676e-05
bahama,4.724335033033232e-06
bahamas,6.291727002146842e-05
bahia,9.83596820764305e-07
baja,1.5891350461038744e-06
baked,1.6940688545514323e-06
bakersfield,6.79421877873479e-06
bakery,0.0002362470932633
baking,0.0001157394885213
bala,5.341072272866674e-06
balance,6.9961007308686e-05
balance acupuncture,6.926139723559914e-05
balanced,1.678398705244e-06
balancing,1.0686394432194e-05
balayage,0.0114765584179259
balboa,3.40667038260364e-06
bali,1.206343556446587e-05
ball,6.956494301904e-05
ballantyne,3.944228481455658e-07
ballet,0.000545420728348
balloon,0.0002422310928282
balloons,7.549433605746777e-06
ballroom,0.0001385138614132
ballwin,4.283271803351016e-07
bally,2.5644081262308855e-06
baltimore,0.0003502095952833
balyage,2.105991188344186e-05
bamboo,0.000201870558188
bamboo sheets,0.00019985185260611998
bambu,5.853313997315117e-07
banana,2.1158484070705016e-06
bands,5.149331145030001e-06
bangle,4.478110242345e-06
banksy,2.164063079727903e-06
banner,1.2997805104637171e-05
banners,1.2064472355737769e-06
banquet,3.2518411289356586e-07
bar,0.0052550081726237
barakkat,7.974573266991461e-07
barb,6.428049253876355e-07
barbecue,1.8157100134913456e-05
barbell,4.817423547944057e-07
barbeque,2.4083949375696824e-06
barber,0.00090060225651
barbering,1.3461939822033064e-06
barbers,7.284717261784996e-07
barbershop,3.2473064792745e-05
barbie,5.203227065702673e-06
bare,3.2926710575016e-05
barefoot,8.546455739906431e-07
bareminerals,2.3830420610300526e-06
barista,2.9669346843321063e-06
bark,3.472669805857842e-06
barn,1.940026837984457e-06
baron,7.154259913543175e-07
barre,0.0005424099923242
barre3,5.466651266057103e-07
barry,5.94829778838546e-07
bars,4.330230044353515e-05
barstools,5.056797750091722e-07
bartender,4.514547852254469e-05
bartending,0.0002301662163434
barton,2.175480365001668e-07
barzel,1.673863147748626e-06
baseball,0.0002912880136882
basement,5.775473225020312e-07
basket,1.4108993444611998e-05
basketball,0.0003960175993457
baskets,7.681551211918028e-06
baskin,4.164248471870485e-07
bass,1.801465293627058e-06
bat,7.47264554346279e-06
bath,0.0004345864475865
bath sheets,0.000430240583110635
bathroom,0.0001363910228015
baths,5.574091273696e-06
bathtub,2.8893117979645744e-06
batiste,8.495997518221214e-07
baton,1.7308187793678427e-06
bats,5.061085072867157e-07
batter,1.3043934225950498e-06
batteries,0.0003471595347926
battery,0.0005967713378536
battery jump,0.000590803624475064
batting,1.0122403891713449e-05
battle,5.031784370998174e-06
battlefield,4.484217954389997e-06
battlegroundz,1.3125326974530536e-06
battleship,9.890536965481615e-07
bavaria,3.254916039724387e-07
bay,9.733220742327e-05
bayfront,6.205773571097727e-07
bayonne,1.0197255048954218e-06
bayou,1.180113156692e-05
bayside,2.8937973863857416e-05
bb,1.80742128224e-05
bbglow,8.831796892798146e-07
bbl,0.0004968252111535
bbq,0.0004594185201761
bdsm,2.2542863246290275e-06
be,3.358140057104e-05
bea,2.2883956977719e-05
beach,0.0070795991118494
beaches,9.780356797362967e-06
beachfront,6.1851742540015845e-06
beacon,1.83740506704682e-06
beads,2.0169389418512e-05
beam,1.745290146174675e-05
bean,4.906075418945365e-06
beanie,5.7696851895000005e-06
beanies,7.728558399490629e-07
bear,8.919213932763e-05
beard,6.1588426559160005e-06
bears,1.0720569352002213e-05
beast,1.1773699035361184e-06
beat,3.6318142450189943e-06
beats,9.033638258984534e-05
beau,4.830690791941378e-06
beaufort,1.3554382048758048e-06
beaumont,3.647619366184863e-07
beaut,2.6852365108953623e-05
beautee,7.293374706415646e-07
beauti,1.450887857326e-06
beautiful,2.7719689730946003e-05
beautifull,4.699523977391626e-07
beauty,0.1200048724524282
beauty secret spa,0.11880482372790392
beautyfix,2.1694032053234688e-06
beautymore,3.515943510379043e-07
beautyrest,1.9385942938648e-06
beautytender,2.309679688104357e-06
beaver,9.906137579383725e-07
becky,2.517196578095787e-06
become,2.061436501929375e-06
bed,0.000681201938008
bedding,0.0004599040448967
bedford,1.0194046049062042e-06
bedroom,6.977044817134912e-05
beds,1.3410033666900766e-05
bedsheets,2.238605773351878e-06
bedside,1.459340919518255e-06
bedspread,3.4720188743552e-05
bee,3.2613963506013995e-05
beef,1.0473994508286205e-05
beer,0.0012691666326701
beers,2.524054457252489e-06
beginner,1.2680611592535e-05
behind,7.738578936269763e-06
beijing,6.07893714416669e-07
beirut,3.310213051620216e-07
bel,4.641704383806654e-06
bela,1.332908956759489e-07
belay,3.253723026141077e-07
belgium,1.1618596616210168e-06
believe,2.399818446220087e-07
belizima,1.914866447741938e-06
bell,1.559793172480097e-06
bella,0.0004738859273377
bellabella,6.515463280887599e-07
bellafill,3.790085955309309e-05
bellagio,8.399143224383932e-06
bellanita,1.0269907578623063e-06
belle,3.458258615348e-05
bellevue,7.940888995178999e-06
belleza,3.673433264491908e-06
bellingham,3.090835136308271e-06
bellissimo,4.543182372223405e-06
belly,3.5674773585843e-05
bellydance,9.843622867381082e-07
belmar,4.521896413782867e-07
belmont,1.0123466388532886e-05
belmont park california,3.32455865653296e-05
belotero,1.6184871809344696e-05
belt,0.0001884588775458
beltline,3.994096304820007e-07
belts,1.388351892551222e-05
ben,8.825300826798333e-06
bend,1.409921352816e-05
bene,1.4385080938463372e-07
benefit,5.10492958846e-06
benet,2.49048165982237e-07
benjamin,1.3122217314995636e-06
benson,7.009090806063331e-07
bent,5.027032686893074e-07
bentgo,0.0007319870500564
bento,1.0265744700729969e-06
bentonville,2.460992116104297e-07
berejuved,4.153898741910929e-07
berger,1.2558201852781211e-06
berkeley,6.138789805541721e-07
berlin,4.01218995628528e-06
bermuda,6.511932679778152e-06
berries,2.5255683668163684e-07
berry,2.796437294693635e-06
berryhill,8.074147734512822e-07
bespoke,1.2841378389969288e-05
best,0.0001440609321932
bet,1.0201645574896592e-06
beth,3.808121784937872e-07
bethany,1.4121216067054228e-07
bethel,5.869724145004938e-07
bethlehem,2.5631938487479636e-06
better,3.07664041848e-06
betty,1.1654145130589526e-06
bev,2.4648689323741737e-06
beverage,3.476276083062e-06
beverly,2.480758652904e-05
beyond,2.781263339621e-05
beyoung,9.900209296889106e-07
bi,1.170304123855095e-06
bib,2.296600700203738e-07
bibb,1.1586010826165442e-06
bible,2.779728226060191e-06
bible museum,2.751930943799589e-06
bicycle,0.0001091800104851
bicycles,6.759486938074789e-07
bidet,1.9220133076061356e-05
big,0.0011970098610511
big air,0.0011850397624405889
big bus,0.0011850397624405889
big snow,0.0011850397624405889
bike,0.0048773988800897
bikes,3.0207772736310233e-05
biking,4.9468380275606e-05
bikini,0.0008310859762367
bikinis,3.715338549632363e-07
bikram,2.6304501966848605e-05
bill,4.3962970471618e-05
billboard,5.262883155835588e-07
billiard,2.6220493498120173e-06
billiards,1.797209851347258e-05
billie,1.229719220109451e-06
billings,2.23298228957934e-06
bills,1.6940167386730498e-06
billy,1.589919035499558e-06
biltmore,3.697578976214035e-05
bimini,3.1959476960876467e-06
bin,1.0008217201119772e-06
bingo,2.1573909978188428e-05
binoculars,2.2600037536240315e-07
bio,2.323946208588e-05
bioboost,8.285588658619287e-06
biofeedback,3.390629762173687e-07
biofiller,5.224652068198121e-07
biolife,7.122960864537352e-07
bioluminescence,1.797586682679694e-05
bioluminescent,1.1869979505201694e-05
biomagnetismo,2.220580240760817e-07
biomat,5.150904176604798e-07
biorepeel,2.7611962379039348e-05
biosilk,2.459728610328948e-06
biotin,1.057672201735e-05
biotone,3.250808533040635e-06
biovital,4.1299946326627737e-07
biplane,8.754646268816481e-07
birch,1.6508452349329917e-06
bird,9.696594139519e-06
birds,1.0823409993382588e-05
birmingham,1.4341258784146e-05
birth,1.300059409675084e-06
birthday,0.0040445201193471
birthdays,3.814137522564968e-06
bisbee,1.3989996631280437e-06
biscayne,3.573589561785e-06
bishop,1.6645268180428488e-06
bison,6.079063876160457e-07
bissell,8.967062527869817e-07
bistro,9.187014265269e-06
bit,7.29074963382309e-07
bitcare,6.641941701633397e-07
bits,4.686240867946364e-07
biz,4.499471696988464e-07
bjj,2.7700952305517033e-06
black,0.0005626480626249
black angus,0.000557021581998651
blackhawk,7.083036205185416e-06
blackhead,1.6618775657116352e-05
blacklight,2.71987833239335e-07
blackstone,3.1064147608631378e-06
bladder,7.79545177833931e-07
blanket,0.0004175438019832
blankets,5.0187779765108e-05
blaze,5.009612988410876e-06
blazer,4.605498379811962e-06
bleach,2.8762183903094047e-06
bleaching,3.727036342059673e-05
blemish,2.653203955926962e-06
blend,2.0831336422605e-05
blender,9.786794257294058e-06
blepharoplasty,6.27967528416034e-05
bleu,4.7069000408174155e-06
blinds,4.437551565057637e-06
blink,9.845820525618e-05
bliss,0.0002389258025841
blissful,6.176829517806e-06
block,5.5787865850905994e-05
blonde,7.392653878505e-06
blonding,2.5350988294566733e-07
blood,3.6531802500291e-05
bloodwork,3.634726946762956e-06
bloom,3.979155057368e-05
bloomfield,4.85810223802943e-07
bloomington,5.177245173175658e-06
bloomington car wash,3.93936350679432e-05
bloommd,8.183105568229336e-07
blooms,2.894606336316244e-06
blossom,7.2892028648817e-05
blouse,2.9662867306599e-05
blow,0.0003597468496656
blowdry,0.0003326303940773
blowing,1.1449730738906898e-05
blowout,0.0063673150184733
blowouts,7.6076962642107e-05
bls,3.4250830861691384e-05
blu,3.839540662883955e-06
blue,0.0003099524449611
blueberry,2.394084031993353e-06
blueberry hill,0.00030685292051148896
blues,1.7158166391719248e-05
bluetooth,6.1614284040736e-05
bluff,6.280610115589346e-07
blush,1.6338146638728e-05
blvd,9.824749235445002e-06
bmimd,6.530598436462152e-06
bmw,2.3644619997733295e-06
bna,2.137151734401312e-07
bnb,1.1699309683678405e-06
bo,2.7967968703806735e-06
boarding,9.012585851175382e-06
boardwalk,3.784216201359244e-05
boasting,5.298529239630645e-07
boat,0.0563278979731611
boathouse,1.1283892036243118e-06
boating,5.7700229636137715e-05
boats,0.0001023205060145
bob,1.2179219180619492e-05
boba,2.9415113395588382e-05
bobble,3.2822381893732834e-07
bobby,3.999210329823975e-06
boca,1.7039265025562e-05
bod,1.1551157250837512e-06
bodega,3.798162904845442e-07
bodhi,1.440998777938373e-06
bodi,3.2775760911402254e-06
bodies,1.9446463865055e-05
bodisnatcher,3.917679369952357e-06
body,0.0238365809577352
body scrub,0.023598215148157846
bodybrite,8.787482375995544e-06
bodycon,3.430523528242775e-06
bodycontouring,4.6171531813066996e-07
bodyheat,7.527936191226345e-07
bodyology,2.8609991981088e-06
bodysculpt,6.2235289279865e-06
bodysculpting,8.345643221226848e-06
bodysuit,1.4050594781202e-05
bodysuits,8.421106564742544e-07
bodyvine,3.448171438827651e-06
bodyvio,3.23161989824351e-07
bodywork,3.3539033139084e-05
bodyworx,5.514581529447007e-07
bogo,4.749525676767184e-06
boho,2.137559867792e-06
boil,1.2138774203129371e-06
boiler,1.819170854398692e-06
boiling,2.661865312246075e-06
boise,8.03725236147357e-06
bolder adventure,2.7688289016768668e-06
bollywood,5.72191351935354e-06
bolt,3.366101885512172e-07
bombay,4.029486356354546e-07
bon,2.385247280051656e-06
bonafide,2.496388528446672e-06
bonaventure,3.0224176956366808e-06
bonchon,2.0867879096824826e-06
bond,1.3552603760040002e-05
bondage,1.0762256854327206e-06
bonding,5.86423145004361e-07
bonsai,2.944689070579383e-06
boo,5.409852297056036e-07
book,0.0001519301860075
book of free,0.000150410884147425
bookcase,3.7961363010327376e-06
booking,0.0017734628210195
bookkeeping,7.985058319269102e-06
books,2.3590555892632747e-05
boone,1.7215130819020144e-06
boos,2.702160650276e-06
boost,5.4158057378235e-05
boot,1.9114965898436e-05
bootcamp,0.000175896825752
bootie,1.7332347104200626e-06
boots,0.000197730115706
booty,6.038920413912e-06
booze,8.561372412865e-06
bora,4.177364060385025e-06
borealis,2.7688289016768668e-06
bose,2.260393224008567e-06
bosley,3.2336046414874285e-06
boss,2.6902342587501e-05
bossa,4.363304138613189e-07
boston,0.001927195206192
botanical,6.850742921148e-05
botanicals,2.69737278975929e-07
both,2.8938860002884e-05
